From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
ESS2,Q96DF8,reviewed,ESS2_HUMAN,Splicing factor ESS-2 homolog (DiGeorge syndrome critical region 13) (DiGeorge syndrome critical region 14) (DiGeorge syndrome protein H) (DGS-H) (Protein ES2),ESS2 DGCR13 DGCR14 DGSH DGSI ES2,Homo sapiens (Human),476
ETS1,P14921,reviewed,ETS1_HUMAN,Protein C-ets-1 (p54),ETS1 EWSR2,Homo sapiens (Human),441
ETV6,P41212,reviewed,ETV6_HUMAN,Transcription factor ETV6 (ETS translocation variant 6) (ETS-related protein Tel1) (Tel),ETV6 TEL TEL1,Homo sapiens (Human),452
EVL,Q9UI08,reviewed,EVL_HUMAN,Ena/VASP-like protein (Ena/vasodilator-stimulated phosphoprotein-like),EVL RNB6,Homo sapiens (Human),416
EWSR1,Q01844,reviewed,EWS_HUMAN,RNA-binding protein EWS (EWS oncogene) (Ewing sarcoma breakpoint region 1 protein),EWSR1 EWS,Homo sapiens (Human),656
EXOG,Q9Y2C4,reviewed,EXOG_HUMAN,"Nuclease EXOG, mitochondrial (EC 3.1.30.-) (Endonuclease G-like 1) (Endo G-like 1)",EXOG ENDOGL1 ENDOGL2 ENGL,Homo sapiens (Human),368
EZH2,Q15910,reviewed,EZH2_HUMAN,Histone-lysine N-methyltransferase EZH2 (EC 2.1.1.356) (ENX-1) (Enhancer of zeste homolog 2) (Lysine N-methyltransferase 6),EZH2 KMT6,Homo sapiens (Human),746
EZR,P15311,reviewed,EZRI_HUMAN,Ezrin (Cytovillin) (Villin-2) (p81),EZR VIL2,Homo sapiens (Human),586
FABP7,O15540,reviewed,FABP7_HUMAN,"Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)",FABP7 BLBP FABPB MRG,Homo sapiens (Human),132
FAH,P16930,reviewed,FAAA_HUMAN,Fumarylacetoacetase (FAA) (EC 3.7.1.2) (Beta-diketonase) (Fumarylacetoacetate hydrolase),FAH,Homo sapiens (Human),419
FAHD1,Q6P587,reviewed,FAHD1_HUMAN,"Acylpyruvase FAHD1, mitochondrial (EC 3.7.1.5) (Fumarylacetoacetate hydrolase domain-containing protein 1) (FAH domain-containing protein 1) (Oxaloacetate decarboxylase) (OAA decarboxylase) (EC 4.1.1.112) (YisK-like protein)",FAHD1 C16orf36 YISKL,Homo sapiens (Human),224
FAIM2,Q9BWQ8,reviewed,LFG2_HUMAN,Protein lifeguard 2 (Fas apoptotic inhibitory molecule 2) (Neural membrane protein 35) (Transmembrane BAX inhibitor motif-containing protein 2),FAIM2 KIAA0950 LFG LFG2 NMP35 TMBIM2,Homo sapiens (Human),316
FAM136A,Q96C01,reviewed,F136A_HUMAN,Protein FAM136A,FAM136A,Homo sapiens (Human),138
FAM163B,P0C2L3,reviewed,F163B_HUMAN,Protein FAM163B,FAM163B C9orf166,Homo sapiens (Human),166
FAM168A,Q92567,reviewed,F168A_HUMAN,Protein FAM168A (Tongue cancer chemotherapy resistance-associated protein 1),FAM168A KIAA0280 TCRP1,Homo sapiens (Human),244
FAM169A,Q9Y6X4,reviewed,F169A_HUMAN,Soluble lamin-associated protein of 75 kDa (SLAP75) (Protein FAM169A),FAM169A KIAA0888,Homo sapiens (Human),670
FAM221A,A4D161,reviewed,F221A_HUMAN,Protein FAM221A,FAM221A C7orf46,Homo sapiens (Human),298
FAM241B,Q96D05,reviewed,F241B_HUMAN,Protein FAM241B,FAM241B C10orf35,Homo sapiens (Human),121
FAM3C,Q92520,reviewed,FAM3C_HUMAN,Protein FAM3C (Interleukin-like EMT inducer),FAM3C ILEI GS3786,Homo sapiens (Human),227
FAM81A,Q8TBF8,reviewed,FA81A_HUMAN,Protein FAM81A,FAM81A,Homo sapiens (Human),368
FAM98B,Q52LJ0,reviewed,FA98B_HUMAN,Protein FAM98B,FAM98B,Homo sapiens (Human),433
FANCE,Q9HB96,reviewed,FANCE_HUMAN,Fanconi anemia group E protein (Protein FACE),FANCE FACE,Homo sapiens (Human),536
FARSA,Q9Y285,reviewed,SYFA_HUMAN,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (CML33) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS),FARSA FARS FARSL FARSLA,Homo sapiens (Human),508
FARSB,Q9NSD9,reviewed,SYFB_HUMAN,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),FARSB FARSLB FRSB HSPC173,Homo sapiens (Human),589
FAT1,Q14517,reviewed,FAT1_HUMAN,"Protocadherin Fat 1 (Cadherin family member 7) (Cadherin-related tumor suppressor homolog) (Protein fat homolog) [Cleaved into: Protocadherin Fat 1, nuclear form]",FAT1 CDHF7 FAT,Homo sapiens (Human),4588
FAT2,Q9NYQ8,reviewed,FAT2_HUMAN,Protocadherin Fat 2 (hFat2) (Cadherin family member 8) (Multiple epidermal growth factor-like domains protein 1) (Multiple EGF-like domains protein 1),FAT2 CDHF8 KIAA0811 MEGF1,Homo sapiens (Human),4349
FBLN1,P23142,reviewed,FBLN1_HUMAN,Fibulin-1 (FIBL-1),FBLN1 PP213,Homo sapiens (Human),703
FBRSL1,Q9HCM7,reviewed,FBSL_HUMAN,Fibrosin-1-like protein (AUTS2-like protein) (HBV X-transactivated gene 9 protein) (HBV XAg-transactivated protein 9),FBRSL1 AUTS2L KIAA1545 XTP9,Homo sapiens (Human),1045
FBXL16,Q8N461,reviewed,FXL16_HUMAN,F-box/LRR-repeat protein 16 (F-box and leucine-rich repeat protein 16),FBXL16 C16orf22 FBL16,Homo sapiens (Human),479
FCER2,P06734,reviewed,FCER2_HUMAN,Low affinity immunoglobulin epsilon Fc receptor (BLAST-2) (C-type lectin domain family 4 member J) (Fc-epsilon-RII) (Immunoglobulin E-binding factor) (Lymphocyte IgE receptor) (CD antigen CD23) [Cleaved into: Low affinity immunoglobulin epsilon Fc receptor membrane-bound form; Low affinity immunoglobulin epsilon Fc receptor soluble form],FCER2 CD23A CLEC4J FCE2 IGEBF,Homo sapiens (Human),321
FCHO2,Q0JRZ9,reviewed,FCHO2_HUMAN,F-BAR domain only protein 2,FCHO2,Homo sapiens (Human),810
FCN1,O00602,reviewed,FCN1_HUMAN,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),FCN1 FCNM,Homo sapiens (Human),326
FCRLA,Q7L513,reviewed,FCRLA_HUMAN,Fc receptor-like A (Fc receptor homolog expressed in B-cells) (Fc receptor-like and mucin-like protein 1) (Fc receptor-like protein) (Fc receptor-related protein X) (FcRX),FCRLA FCRL FCRL1 FCRLM1 FCRX FREB UNQ291/PRO329,Homo sapiens (Human),359
FEN1,P39748,reviewed,FEN1_HUMAN,Flap endonuclease 1 (FEN-1) (EC 3.1.-.-) (DNase IV) (Flap structure-specific endonuclease 1) (Maturation factor 1) (MF1) (hFEN-1),FEN1 RAD2,Homo sapiens (Human),380
FGF2,P09038,reviewed,FGF2_HUMAN,Fibroblast growth factor 2 (FGF-2) (Basic fibroblast growth factor) (bFGF) (Heparin-binding growth factor 2) (HBGF-2),FGF2 FGFB,Homo sapiens (Human),288
FGF3,P11487,reviewed,FGF3_HUMAN,Fibroblast growth factor 3 (FGF-3) (Heparin-binding growth factor 3) (HBGF-3) (Proto-oncogene Int-2),FGF3 INT2,Homo sapiens (Human),239
FGFR3,P22607,reviewed,FGFR3_HUMAN,Fibroblast growth factor receptor 3 (FGFR-3) (EC 2.7.10.1) (CD antigen CD333),FGFR3 JTK4,Homo sapiens (Human),806
FGL2,Q14314,reviewed,FGL2_HUMAN,Fibroleukin (Fibrinogen-like protein 2) (pT49),FGL2,Homo sapiens (Human),439
FH,P07954,reviewed,FUMH_HUMAN,"Fumarate hydratase, mitochondrial (Fumarase) (HsFH) (EC 4.2.1.2)",FH,Homo sapiens (Human),510
FHIT,P49789,reviewed,FHIT_HUMAN,"Bis(5'-adenosyl)-triphosphatase (EC 3.6.1.29) (AP3A hydrolase) (AP3Aase) (Adenosine 5'-monophosphoramidase FHIT) (EC 3.9.1.-) (Adenylylsulfatase) (EC 3.6.2.1) (Adenylylsulfate-ammonia adenylyltransferase) (EC 2.7.7.51) (Diadenosine 5',5'''-P1,P3-triphosphate hydrolase) (Dinucleosidetriphosphatase) (Fragile histidine triad protein)",FHIT,Homo sapiens (Human),147
FKBP5,Q13451,reviewed,FKBP5_HUMAN,Peptidyl-prolyl cis-trans isomerase FKBP5 (PPIase FKBP5) (EC 5.2.1.8) (51 kDa FK506-binding protein) (51 kDa FKBP) (FKBP-51) (54 kDa progesterone receptor-associated immunophilin) (Androgen-regulated protein 6) (FF1 antigen) (FK506-binding protein 5) (FKBP-5) (FKBP54) (p54) (HSP90-binding immunophilin) (Rotamase),FKBP5 AIG6 FKBP51,Homo sapiens (Human),457
FLII,Q13045,reviewed,FLII_HUMAN,Protein flightless-1 homolog,FLII FLIL,Homo sapiens (Human),1269
FLNA,P21333,reviewed,FLNA_HUMAN,Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin),FLNA FLN FLN1,Homo sapiens (Human),2647
FLOT1,O75955,reviewed,FLOT1_HUMAN,Flotillin-1,FLOT1,Homo sapiens (Human),427
FLRT3,Q9NZU0,reviewed,FLRT3_HUMAN,Leucine-rich repeat transmembrane protein FLRT3 (Fibronectin-like domain-containing leucine-rich transmembrane protein 3),FLRT3 KIAA1469 UNQ856/PRO1865,Homo sapiens (Human),649
FLVCR2,Q9UPI3,reviewed,FLVC2_HUMAN,Heme transporter FLVCR2 (Calcium-chelate transporter) (CCT) (Feline leukemia virus subgroup C receptor-related protein 2),FLVCR2 C14orf58,Homo sapiens (Human),526
FNBP1,Q96RU3,reviewed,FNBP1_HUMAN,Formin-binding protein 1 (Formin-binding protein 17) (hFBP17),FNBP1 FBP17 KIAA0554,Homo sapiens (Human),617
FOXK1,P85037,reviewed,FOXK1_HUMAN,Forkhead box protein K1 (Myocyte nuclear factor) (MNF),FOXK1 MNF,Homo sapiens (Human),733
FOXP2,O15409,reviewed,FOXP2_HUMAN,Forkhead box protein P2 (CAG repeat protein 44) (Trinucleotide repeat-containing gene 10 protein),FOXP2 CAGH44 TNRC10,Homo sapiens (Human),715
FSCN1,Q16658,reviewed,FSCN1_HUMAN,Fascin (55 kDa actin-bundling protein) (Singed-like protein) (p55),FSCN1 FAN1 HSN SNL,Homo sapiens (Human),493
FTL,P02792,reviewed,FRIL_HUMAN,Ferritin light chain (Ferritin L subunit),FTL,Homo sapiens (Human),175
FTO,Q9C0B1,reviewed,FTO_HUMAN,Alpha-ketoglutarate-dependent dioxygenase FTO (Fat mass and obesity-associated protein) (U6 small nuclear RNA (2'-O-methyladenosine-N(6)-)-demethylase FTO) (EC 1.14.11.-) (U6 small nuclear RNA N(6)-methyladenosine-demethylase FTO) (EC 1.14.11.-) (mRNA (2'-O-methyladenosine-N(6)-)-demethylase FTO) (m6A(m)-demethylase FTO) (EC 1.14.11.-) (mRNA N(6)-methyladenosine demethylase FTO) (EC 1.14.11.53) (tRNA N1-methyl adenine demethylase FTO) (EC 1.14.11.-),FTO KIAA1752,Homo sapiens (Human),505
FURIN,P09958,reviewed,FURIN_HUMAN,Furin (EC 3.4.21.75) (Dibasic-processing enzyme) (Paired basic amino acid residue-cleaving enzyme) (PACE),FURIN FUR PACE PCSK3,Homo sapiens (Human),794
FUT4,P22083,reviewed,FUT4_HUMAN,"Alpha-(1,3)-fucosyltransferase 4 (4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase) (EC 2.4.1.152) (ELAM-1 ligand fucosyltransferase) (Fucosyltransferase 4) (Fucosyltransferase IV) (Fuc-TIV) (FucT-IV) (Galactoside 3-L-fucosyltransferase)",FUT4 ELFT FCT3A,Homo sapiens (Human),530
FUT8,Q9BYC5,reviewed,FUT8_HUMAN,"Alpha-(1,6)-fucosyltransferase (Alpha1-6FucT) (EC 2.4.1.68) (Fucosyltransferase 8) (GDP-L-Fuc:N-acetyl-beta-D-glucosaminide alpha1,6-fucosyltransferase) (GDP-fucose--glycoprotein fucosyltransferase) (Glycoprotein 6-alpha-L-fucosyltransferase)",FUT8,Homo sapiens (Human),575
FXYD6,Q9H0Q3,reviewed,FXYD6_HUMAN,FXYD domain-containing ion transport regulator 6 (Phosphohippolin),FXYD6 UNQ521/PRO1056,Homo sapiens (Human),95
FYTTD1,Q96QD9,reviewed,UIF_HUMAN,UAP56-interacting factor (Forty-two-three domain-containing protein 1) (Protein 40-2-3),FYTTD1 UIF,Homo sapiens (Human),318
G3BP2,Q9UN86,reviewed,G3BP2_HUMAN,Ras GTPase-activating protein-binding protein 2 (G3BP-2) (GAP SH3 domain-binding protein 2),G3BP2 KIAA0660,Homo sapiens (Human),482
G6PD,P11413,reviewed,G6PD_HUMAN,Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49),G6PD,Homo sapiens (Human),515
GAA,P10253,reviewed,LYAG_HUMAN,Lysosomal alpha-glucosidase (EC 3.2.1.20) (Acid maltase) (Aglucosidase alfa) [Cleaved into: 76 kDa lysosomal alpha-glucosidase; 70 kDa lysosomal alpha-glucosidase],GAA,Homo sapiens (Human),952
GABBR2,O75899,reviewed,GABR2_HUMAN,Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G-protein coupled receptor 51) (HG20),GABBR2 GPR51 GPRC3B,Homo sapiens (Human),941
GABRA1,P14867,reviewed,GBRA1_HUMAN,Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1),GABRA1,Homo sapiens (Human),456
GABRB2,P47870,reviewed,GBRB2_HUMAN,Gamma-aminobutyric acid receptor subunit beta-2 (GABA(A) receptor subunit beta-2),GABRB2,Homo sapiens (Human),512
GABRD,O14764,reviewed,GBRD_HUMAN,Gamma-aminobutyric acid receptor subunit delta (GABA(A) receptor subunit delta),GABRD,Homo sapiens (Human),452
GAD1,Q99259,reviewed,DCE1_HUMAN,Glutamate decarboxylase 1 (EC 4.1.1.15) (67 kDa glutamic acid decarboxylase) (GAD-67) (Glutamate decarboxylase 67 kDa isoform),GAD1 GAD GAD67,Homo sapiens (Human),594
GALNT7,Q86SF2,reviewed,GALT7_HUMAN,N-acetylgalactosaminyltransferase 7 (EC 2.4.1.41) (Polypeptide GalNAc transferase 7) (GalNAc-T7) (pp-GaNTase 7) (Protein-UDP acetylgalactosaminyltransferase 7) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 7),GALNT7,Homo sapiens (Human),657
GALT,P07902,reviewed,GALT_HUMAN,Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase),GALT,Homo sapiens (Human),379
GANAB,Q14697,reviewed,GANAB_HUMAN,Neutral alpha-glucosidase AB (EC 3.2.1.207) (Alpha-glucosidase 2) (Glucosidase II subunit alpha),GANAB G2AN KIAA0088,Homo sapiens (Human),944
GAP43,P17677,reviewed,NEUM_HUMAN,Neuromodulin (Axonal membrane protein GAP-43) (Growth-associated protein 43) (Neural phosphoprotein B-50) (pp46),GAP43,Homo sapiens (Human),238
GARS1,P41250,reviewed,GARS_HUMAN,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),GARS1 GARS,Homo sapiens (Human),739
GAS7,O60861,reviewed,GAS7_HUMAN,Growth arrest-specific protein 7 (GAS-7),GAS7 KIAA0394,Homo sapiens (Human),476
GATA1,P15976,reviewed,GATA1_HUMAN,Erythroid transcription factor (Eryf1) (GATA-binding factor 1) (GATA-1) (GF-1) (NF-E1 DNA-binding protein),GATA1 ERYF1 GF1,Homo sapiens (Human),413
GATAD2A,Q86YP4,reviewed,P66A_HUMAN,Transcriptional repressor p66-alpha (Hp66alpha) (GATA zinc finger domain-containing protein 2A),GATAD2A,Homo sapiens (Human),633
GATD3,P0DPI2,reviewed,GAL3A_HUMAN,"Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",GATD3 C21orf33 GATD3A,Homo sapiens (Human),268
GBP4,Q96PP9,reviewed,GBP4_HUMAN,Guanylate-binding protein 4 (EC 3.6.5.-) (GTP-binding protein 4) (GBP-4) (Guanine nucleotide-binding protein 4),GBP4,Homo sapiens (Human),640
GCA,P28676,reviewed,GRAN_HUMAN,Grancalcin,GCA GCL,Homo sapiens (Human),217
GCC1,Q96CN9,reviewed,GCC1_HUMAN,GRIP and coiled-coil domain-containing protein 1 (Golgi coiled-coil protein 1),GCC1,Homo sapiens (Human),775
GCC2,Q8IWJ2,reviewed,GCC2_HUMAN,GRIP and coiled-coil domain-containing protein 2 (185 kDa Golgi coiled-coil protein) (GCC185) (CLL-associated antigen KW-11) (CTCL tumor antigen se1-1) (Ran-binding protein 2-like 4) (RanBP2L4) (Renal carcinoma antigen NY-REN-53),GCC2 KIAA0336 RANBP2L4,Homo sapiens (Human),1684
GCDH,Q92947,reviewed,GCDH_HUMAN,"Glutaryl-CoA dehydrogenase, mitochondrial (GCD) (EC 1.3.8.6)",GCDH,Homo sapiens (Human),438
GCHFR,P30047,reviewed,GFRP_HUMAN,GTP cyclohydrolase 1 feedback regulatory protein (GFRP) (GTP cyclohydrolase I feedback regulatory protein) (p35),GCHFR GFRP,Homo sapiens (Human),84
GCN1,Q92616,reviewed,GCN1_HUMAN,Stalled ribosome sensor GCN1 (GCN1 eIF-2-alpha kinase activator homolog) (GCN1-like protein 1) (General control of amino-acid synthesis 1-like protein 1) (Translational activator GCN1) (HsGCN1),GCN1 GCN1L1 KIAA0219,Homo sapiens (Human),2671
GDAP1,Q8TB36,reviewed,GDAP1_HUMAN,Ganglioside-induced differentiation-associated protein 1 (GDAP1),GDAP1,Homo sapiens (Human),358
GDI1,P31150,reviewed,GDIA_HUMAN,Rab GDP dissociation inhibitor alpha (Rab GDI alpha) (Guanosine diphosphate dissociation inhibitor 1) (GDI-1) (Oligophrenin-2) (Protein XAP-4),GDI1 GDIL OPHN2 RABGDIA XAP4,Homo sapiens (Human),447
GFAP,P14136,reviewed,GFAP_HUMAN,Glial fibrillary acidic protein (GFAP),GFAP,Homo sapiens (Human),432
GFI1B,Q5VTD9,reviewed,GFI1B_HUMAN,Zinc finger protein Gfi-1b (Growth factor independent protein 1B) (Potential regulator of CDKN1A translocated in CML),GFI1B,Homo sapiens (Human),330
GFM1,Q96RP9,reviewed,EFGM_HUMAN,"Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1) (hEFG1)",GFM1 EFG EFG1 GFM,Homo sapiens (Human),751
GIGYF1,O75420,reviewed,GGYF1_HUMAN,GRB10-interacting GYF protein 1 (PERQ amino acid-rich with GYF domain-containing protein 1),GIGYF1 CDS2 PERQ1 PP3360,Homo sapiens (Human),1035
GIMAP4,Q9NUV9,reviewed,GIMA4_HUMAN,GTPase IMAP family member 4 (Immunity-associated nucleotide 1 protein) (IAN-1) (hIAN1) (Immunity-associated protein 4),GIMAP4 IAN1 IMAP4 MSTP062,Homo sapiens (Human),329
GIMAP7,Q8NHV1,reviewed,GIMA7_HUMAN,GTPase IMAP family member 7 (Immunity-associated nucleotide 7 protein) (IAN-7),GIMAP7 IAN7,Homo sapiens (Human),300
GIT1,Q9Y2X7,reviewed,GIT1_HUMAN,ARF GTPase-activating protein GIT1 (ARF GAP GIT1) (Cool-associated and tyrosine-phosphorylated protein 1) (CAT-1) (CAT1) (G protein-coupled receptor kinase-interactor 1) (GRK-interacting protein 1) (p95-APP1),GIT1,Homo sapiens (Human),761
GJA1,P17302,reviewed,CXA1_HUMAN,Gap junction alpha-1 protein (Connexin-43) (Cx43) (Gap junction 43 kDa heart protein),GJA1 GJAL,Homo sapiens (Human),382
GLDC,P23378,reviewed,GCSP_HUMAN,"Glycine dehydrogenase (decarboxylating), mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))",GLDC GCSP,Homo sapiens (Human),1020
GLOD4,Q9HC38,reviewed,GLOD4_HUMAN,Glyoxalase domain-containing protein 4,GLOD4 C17orf25 CGI-150 My027,Homo sapiens (Human),313
GLYR1,Q49A26,reviewed,GLYR1_HUMAN,Cytokine-like nuclear factor N-PAC (NPAC) (3-hydroxyisobutyrate dehydrogenase-like protein) (Glyoxylate reductase 1 homolog) (Nuclear protein NP60) (Nuclear protein of 60 kDa) (Nucleosome-destabilizing factor) (hNDF) (Putative oxidoreductase GLYR1),GLYR1 HIBDL NDF NP60 NPAC,Homo sapiens (Human),553
GM2A,P17900,reviewed,SAP3_HUMAN,Ganglioside GM2 activator (Cerebroside sulfate activator protein) (GM2-AP) (Sphingolipid activator protein 3) (SAP-3) [Cleaved into: Ganglioside GM2 activator isoform short],GM2A,Homo sapiens (Human),193
GMIP,Q9P107,reviewed,GMIP_HUMAN,GEM-interacting protein (GMIP),GMIP,Homo sapiens (Human),970
GNAL,P38405,reviewed,GNAL_HUMAN,"Guanine nucleotide-binding protein G(olf) subunit alpha (Adenylate cyclase-stimulating G alpha protein, olfactory type)",GNAL,Homo sapiens (Human),381
GNAO1,P09471,reviewed,GNAO_HUMAN,Guanine nucleotide-binding protein G(o) subunit alpha,GNAO1,Homo sapiens (Human),354
GNAZ,P19086,reviewed,GNAZ_HUMAN,Guanine nucleotide-binding protein G(z) subunit alpha (G(x) alpha chain) (Gz-alpha),GNAZ,Homo sapiens (Human),355
GNG13,Q9P2W3,reviewed,GBG13_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-13,GNG13,Homo sapiens (Human),67
GNL3,Q9BVP2,reviewed,GNL3_HUMAN,Guanine nucleotide-binding protein-like 3 (E2-induced gene 3 protein) (Novel nucleolar protein 47) (NNP47) (Nucleolar GTP-binding protein 3) (Nucleostemin),GNL3 E2IG3 NS,Homo sapiens (Human),549
GOLGA3,Q08378,reviewed,GOGA3_HUMAN,Golgin subfamily A member 3 (Golgi complex-associated protein of 170 kDa) (GCP170) (Golgin-160),GOLGA3,Homo sapiens (Human),1498
GOLGA5,Q8TBA6,reviewed,GOGA5_HUMAN,Golgin subfamily A member 5 (Cell proliferation-inducing gene 31 protein) (Golgin-84) (Protein Ret-II) (RET-fused gene 5 protein),GOLGA5 RETII RFG5 PIG31,Homo sapiens (Human),731
GOLGB1,Q14789,reviewed,GOGB1_HUMAN,Golgin subfamily B member 1 (372 kDa Golgi complex-associated protein) (GCP372) (Giantin) (Macrogolgin),GOLGB1,Homo sapiens (Human),3259
GOLIM4,O00461,reviewed,GOLI4_HUMAN,"Golgi integral membrane protein 4 (Golgi integral membrane protein, cis) (GIMPc) (Golgi phosphoprotein 4) (Golgi-localized phosphoprotein of 130 kDa) (Golgi phosphoprotein of 130 kDa)",GOLIM4 GIMPC GOLPH4 GPP130,Homo sapiens (Human),696
GOLM2,Q6P4E1,reviewed,GOLM2_HUMAN,Protein GOLM2 (Cancer susceptibility candidate gene 4 protein) (CASC4) (Golgi membrane protein 2),GOLM2 CASC4 UNQ2573/PRO6308,Homo sapiens (Human),436
GOT2,P00505,reviewed,AATM_HUMAN,"Aspartate aminotransferase, mitochondrial (mAspAT) (EC 2.6.1.1) (EC 2.6.1.7) (Fatty acid-binding protein) (FABP-1) (Glutamate oxaloacetate transaminase 2) (Kynurenine aminotransferase 4) (Kynurenine aminotransferase IV) (Kynurenine--oxoglutarate transaminase 4) (Kynurenine--oxoglutarate transaminase IV) (Plasma membrane-associated fatty acid-binding protein) (FABPpm) (Transaminase A)",GOT2 KYAT4,Homo sapiens (Human),430
GPALPP1,Q8IXQ4,reviewed,GPAM1_HUMAN,GPALPP motifs-containing protein 1 (Lipopolysaccharide-specific response protein 7),GPALPP1 KIAA1704 LSR7 AD029,Homo sapiens (Human),340
GPATCH11,Q8N954,reviewed,GPT11_HUMAN,G patch domain-containing protein 11 (Coiled-coil domain-containing protein 75),GPATCH11 CCDC75 CENP-Y,Homo sapiens (Human),285
GPC5,P78333,reviewed,GPC5_HUMAN,Glypican-5 [Cleaved into: Secreted glypican-5],GPC5,Homo sapiens (Human),572
GPD2,P43304,reviewed,GPDM_HUMAN,"Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (mitohondrial glycerophosphate dehydrogenase gene) (mGDH) (mtGPD)",GPD2,Homo sapiens (Human),727
GPHN,Q9NQX3,reviewed,GEPH_HUMAN,Gephyrin [Includes: Molybdopterin adenylyltransferase (MPT adenylyltransferase) (EC 2.7.7.75) (Domain G); Molybdopterin molybdenumtransferase (MPT Mo-transferase) (EC 2.10.1.1) (Domain E)],GPHN GPH KIAA1385,Homo sapiens (Human),736
GPI,P06744,reviewed,G6PI_HUMAN,Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI) (Sperm antigen 36) (SA-36),GPI,Homo sapiens (Human),558
GPKOW,Q92917,reviewed,GPKOW_HUMAN,G-patch domain and KOW motifs-containing protein (G-patch domain-containing protein 5) (Protein MOS2 homolog) (Protein T54),GPKOW GPATC5 GPATCH5 T54,Homo sapiens (Human),476
GPR162,Q16538,reviewed,GP162_HUMAN,Probable G-protein coupled receptor 162 (Gene-rich cluster gene A protein),GPR162 GRCA,Homo sapiens (Human),588
GPR17,Q13304,reviewed,GPR17_HUMAN,Uracil nucleotide/cysteinyl leukotriene receptor (UDP/CysLT receptor) (G-protein coupled receptor 17) (P2Y-like receptor) (R12),GPR17,Homo sapiens (Human),367
GPR65,Q8IYL9,reviewed,PSYR_HUMAN,Psychosine receptor (G-protein coupled receptor 65) (T-cell death-associated gene 8 protein),GPR65 TDAG8,Homo sapiens (Human),337
GPR84,Q9NQS5,reviewed,GPR84_HUMAN,G-protein coupled receptor 84 (Inflammation-related G-protein coupled receptor EX33),GPR84 EX33,Homo sapiens (Human),396
GPRASP2,Q96D09,reviewed,GASP2_HUMAN,G-protein coupled receptor-associated sorting protein 2 (GASP-2),GPRASP2,Homo sapiens (Human),838
GPRC5C,Q9NQ84,reviewed,GPC5C_HUMAN,G-protein coupled receptor family C group 5 member C (Retinoic acid-induced gene 3 protein) (RAIG-3),GPRC5C RAIG3 PSEC0087,Homo sapiens (Human),441
GPRIN1,Q7Z2K8,reviewed,GRIN1_HUMAN,G protein-regulated inducer of neurite outgrowth 1 (GRIN1),GPRIN1 KIAA1893,Homo sapiens (Human),1008
